FECHA (YYMMDD);HORA (HHMM);;
180820;0700;0,00930151;
180820;0800;0,00885993;
180820;0900;0,00778633;
180820;1000;0,00716277;
180820;1100;0,0142627;
180820;1200;0,00616777;
180820;1300;0,00602134;
180820;1400;0,0439031;
180820;1500;0,0120613;
180820;1600;0,224735;
180820;1700;0,495909;
180820;1800;0,0198668;
180820;1900;0,00306586;
180820;2000;0,00149755;
180820;2100;0,00679422;
180820;2200;0,00617199;
180820;2300;0,0730948;
180821;0000;0,0225441;
180821;0100;0,0550762;
180821;0200;0,0142566;
180821;0300;0,0569306;
180821;0400;0,00944021;
180821;0500;0,00929897;
180821;0600;0,0081127;
180821;0700;0,00746647;
180821;0800;0,00681238;
180821;0900;0,0088896;
180821;1000;0,00553516;
180821;1100;0,00627196;
180821;1200;0,0598913;
180821;1300;0,0895445;
180821;1400;0,448974;
180821;1500;1,02024;
180821;1600;0,541516;
180821;1700;0,00909436;
180821;1800;0,00440073;
180821;1900;0,00666654;
180821;2000;0,00873542;
180821;2100;0,00468182;
180821;2200;0,00477487;
180821;2300;0,00588731;
180822;0000;0,00486324;
180822;0100;0,00477089;
180822;0200;0,00812249;
180822;0300;0,00608552;
180822;0400;0,00526246;
180822;0500;0,00461219;
180822;0600;0,00584593;
180822;0700;0,00352285;
180822;0800;0,00805776;
180822;0900;0,0017161;
180822;1000;0,0377383;
180822;1100;0,00102302;
180822;1200;0,00900353;
180822;1300;0,00806923;
180822;1400;0,00368539;
180822;1500;0,00712963;
180822;1600;0,0274792;
180822;1700;0,00886279;
180822;1800;0,00815511;
180822;1900;0,0064432;
180822;2000;0,00200207;
180822;2100;0,039611;
180822;2200;0,0385347;
180822;2300;0,141125;
180823;0000;0,00286835;
180823;0100;0,00692175;
180823;0200;0,00392147;
180823;0300;0,00597425;
180823;0400;0,00525166;
180823;0500;0,000570847;
180823;0600;0,00973889;
180823;0700;0,0189777;
180823;0800;0,145324;
180823;0900;0,64076;
180823;1000;2,14999;
180823;1100;3,18385;
180823;1200;2,36396;
180823;1300;3,28385;
180823;1400;2,17064;
180823;1500;4,37446;
180823;1600;2,24964;
180823;1700;2,49684;
180823;1800;2,14816;
180823;1900;2,38618;
180823;2000;2,55852;
180823;2100;1,92015;
180823;2200;3,11125;
180823;2300;0,829683;
180824;0000;0,0270534;
180824;0100;0,00619701;
180824;0200;0,257147;
180824;0300;0,832347;
180824;0400;2,66041;
180824;0500;1,68093;
180824;0600;0,0206503;
180824;0700;0,00511589;
180824;0800;1,06064;
180824;0900;2,14066;
180824;1000;3,04209;
180824;1100;3,43171;
180824;1200;2,1379;
180824;1300;2,83895;
180824;1400;0,917038;
180824;1500;0,965936;
180824;1600;2,20207;
180824;1700;0,392523;
180824;1800;0,042861;
180824;1900;0,0186408;
180824;2000;0,0351272;
180824;2100;0,00453966;
180824;2200;0,0151551;
180824;2300;0,0124763;
180825;0000;0,0244732;
180825;0100;0,058974;
180825;0200;0,0110366;
180825;0300;0,0417632;
180825;0400;0,0426138;
180825;0500;0,026877;
180825;0600;0,0554303;
180825;0700;0,0162128;
180825;0800;0,259906;
180825;0900;0,819633;
180825;1000;1,28808;
180825;1100;0,448788;
180825;1200;0,168394;
180825;1300;0,128122;
180825;1400;0,00492214;
180825;1500;0,0613986;
180825;1600;1,91641;
180825;1700;0,414483;
180825;1800;0,0490097;
180825;1900;0,00686371;
180825;2000;0,0140819;
180825;2100;0,00739153;
180825;2200;0,0051307;
180825;2300;0,00901152;
180826;0000;0,00921892;
180826;0100;0,0266413;
180826;0200;0,0186302;
180826;0300;0,00415713;
180826;0400;0,0125884;
180826;0500;0,046561;
180826;0600;0,0532187;
180826;0700;0,0658557;
180826;0800;0,00778956;
180826;0900;0,11299;
180826;1000;1,41635;
180826;1100;4,00649;
180826;1200;4,55166;
180826;1300;0,943581;
180826;1400;0,486844;
180826;1500;0,579975;
180826;1600;1,69322;
180826;1700;1,51992;
180826;1800;0,31725;
180826;1900;0,0993736;
180826;2000;0,0943785;
180826;2100;0,0311319;
180826;2200;0,00849172;
180826;2300;0,0323716;
180827;0000;0,0172911;
180827;0100;0,00467294;
180827;0200;0,0138284;
180827;0300;0,130992;
180827;0400;0,0222886;
180827;0500;0,00577694;
180827;0600;0,00781891;
180827;0700;0,361582;
180827;0800;0,229341;
180827;0900;0,0640504;
180827;1000;1,34135;
180827;1100;4,90513;
