FECHA (YYMMDD);HORA (HHMM);;
180831;0300;0,48606;
180831;0400;0,1913;
180831;0500;0,404625;
180831;0600;0,425362;
180831;0700;0,177779;
180831;0800;0,603428;
180831;0900;1,23232;
180831;1000;1,13352;
180831;1100;1,77891;
180831;1200;2,03489;
180831;1300;2,33221;
180831;1400;2,09637;
180831;1500;2,29534;
180831;1600;2,55608;
180831;1700;1,80337;
180831;1800;0,388514;
180831;1900;0,582074;
180831;2000;0,347442;
180831;2100;0,718733;
180831;2200;0,802273;
180831;2300;0,636547;
180901;0000;0,647379;
180901;0100;0,991471;
180901;0200;0,294565;
180901;0300;0,446288;
180901;0400;0,865589;
180901;0500;0,12502;
180901;0600;0,133988;
180901;0700;1,03367;
180901;0800;0,893026;
180901;0900;3,72369;
180901;1000;1,90083;
180901;1100;0,636925;
180901;1200;1,45645;
180901;1300;3,61325;
180901;1400;2,02302;
180901;1500;0,158177;
180901;1600;0,87268;
180901;1700;0,980878;
180901;1800;0,941886;
180901;1900;0,827789;
180901;2000;0,406462;
180901;2100;0,544889;
180901;2200;0,373367;
180901;2300;0,936916;
180902;0000;0,516442;
180902;0100;0,324402;
180902;0200;0,838235;
180902;0300;1,32358;
180902;0400;2,957;
180902;0500;2,38331;
180902;0600;3,9341;
180902;0700;2,9688;
180902;0800;1,6479;
180902;0900;4,9573;
180902;1000;5,21736;
180902;1100;5,39078;
180902;1200;5,69223;
180902;1300;6,72315;
180902;1400;6,32223;
180902;1500;6,10103;
180902;1600;5,62709;
180902;1700;5,13003;
180902;1800;3,13409;
180902;1900;1,93714;
180902;2000;2,29587;
180902;2100;1,97929;
180902;2200;2,72979;
180902;2300;1,26913;
180903;0000;0,902703;
180903;0100;0,660982;
180903;0200;1,20635;
180903;0300;0,983716;
180903;0400;0,621735;
180903;0500;0,492286;
180903;0600;0,258672;
180903;0700;0,612388;
180903;0800;0,521011;
180903;0900;0,418126;
180903;1000;0,740017;
180903;1100;1,73967;
180903;1200;1,52717;
180903;1300;1,68067;
180903;1400;0,822358;
180903;1500;1,24692;
180903;1600;0,399887;
180903;1700;1,11925;
180903;1800;0,684072;
180903;1900;0,863171;
180903;2000;0,990728;
180903;2100;0,963965;
180903;2200;0,636197;
180903;2300;2,9753;
180904;0000;3,49125;
180904;0100;;
180904;0200;;
180904;0300;;
180904;0400;;
180904;0500;;
180904;0600;;
180904;0700;;
180904;0800;;
180904;0900;;
180904;1000;2,90878;
180904;1100;3,84546;
180904;1200;4,86926;
180904;1300;6,06027;
180904;1400;6,6153;
180904;1500;5,98398;
180904;1600;4,38776;
180904;1700;3,41207;
180904;1800;0,236311;
180904;1900;1,21877;
180904;2000;0,59724;
180904;2100;0,691226;
180904;2200;0,470758;
180904;2300;0,654648;
180905;0000;0,491788;
180905;0100;0,384836;
180905;0200;0,780761;
180905;0300;0,805557;
180905;0400;0,421658;
180905;0500;0,171218;
180905;0600;0,667338;
180905;0700;0,813307;
180905;0800;0,29085;
180905;0900;1,23132;
180905;1000;0,8571;
180905;1100;1,30764;
180905;1200;0,315345;
180905;1300;0,461697;
180905;1400;2,18341;
180905;1500;2,66583;
180905;1600;2,5016;
180905;1700;1,51449;
180905;1800;0,147495;
180905;1900;0,983201;
180905;2000;1,34314;
180905;2100;4,80689;
180905;2200;2,60244;
180905;2300;1,75838;
180906;0000;1,07746;
180906;0100;0,759648;
180906;0200;1,21049;
180906;0300;2,20269;
180906;0400;2,37565;
180906;0500;1,60722;
180906;0600;2,46859;
180906;0700;2,30866;
180906;0800;2,59255;
180906;0900;3,47145;
180906;1000;2,69757;
180906;1100;5,34596;
180906;1200;5,02866;
180906;1300;6,82829;
180906;1400;6,0299;
180906;1500;5,97784;
180906;1600;6,40786;
180906;1700;6,06178;
180906;1800;5,44748;
180906;1900;6,05006;
180906;2000;4,53157;
180906;2100;3,758;
180906;2200;4,40944;
180906;2300;4,23606;
180907;0000;3,66198;
180907;0100;3,48469;
180907;0200;4,05604;
180907;0300;2,57777;
180907;0400;1,58115;
180907;0500;1,94968;
180907;0600;2,60879;
180907;0700;2,78643;
180907;0800;4,48149;
180907;0900;5,08868;
180907;1000;5,27825;
180907;1100;4,52525;
180907;1200;4,70435;
180907;1300;5,03332;
180907;1400;6,12455;
180907;1500;5,74477;
180907;1600;5,28015;
180907;1700;6,02899;
180907;1800;2,96316;
180907;1900;2,52706;
180907;2000;2,41221;
180907;2100;3,11013;
180907;2200;0,469545;
180907;2300;2,18049;
180908;0000;0,903838;
180908;0100;1,05334;
180908;0200;0,564689;
180908;0300;0,531331;
180908;0400;1,34905;
180908;0500;1,72136;
180908;0600;1,68027;
180908;0700;0,441707;
180908;0800;0,952596;
180908;0900;0,910473;
180908;1000;3,74437;
180908;1100;6,4089;
180908;1200;5,95222;
180908;1300;5,50411;
180908;1400;5,02767;
180908;1500;4,33631;
180908;1600;5,27356;
180908;1700;4,06867;
180908;1800;2,4241;
180908;1900;1,86561;
180908;2000;0,840474;
180908;2100;0,546564;
180908;2200;0,412473;
180908;2300;1,37025;
180909;0000;0,430965;
180909;0100;0,843429;
180909;0200;0,411133;
180909;0300;0,557683;
180909;0400;0,638959;
180909;0500;0,627626;
180909;0600;0,614453;
180909;0700;0,390814;
180909;0800;0,769383;
180909;0900;0,771839;
180909;1000;1,01134;
180909;1100;1,21513;
180909;1200;0,927877;
180909;1300;1,9377;
180909;1400;1,7161;
